date,station_id,rainfall_mm,w_avg,w_max,w_min,q_avg,q_max,q_min,flood_category
1990-11-25,THA01,45.0,1.99,2.16,1.81,49.45,58.08,41.13,Normal
1990-11-26,THA01,3.0,2.32,2.68,2.13,66.28,86.28,56.54,Normal
1990-11-27,THA01,1.5,2.11,2.24,1.95,55.63,62.01,47.54,Normal
1990-11-28,THA01,0.0,1.79,1.84,1.74,40.25,42.53,37.69,Normal
1990-11-29,THA01,21.0,1.68,1.81,1.63,35.33,41.13,33.04,Normal
1990-11-30,THA01,24.0,1.88,1.98,1.81,44.29,49.01,41.13,Normal
1990-12-01,THA01,34.0,1.91,2.03,1.81,45.61,51.23,41.13,Normal
1990-12-02,THA01,20.0,1.7,1.75,1.65,36.2,38.37,33.7,Normal
1990-12-03,THA01,7.0,1.92,2.18,1.68,46.53,58.86,35.01,Normal
1990-12-04,THA01,0.0,1.81,2.04,1.62,41.1,51.98,32.4,Normal
1990-12-05,THA01,0.0,1.52,1.62,1.45,28.63,32.4,25.54,Normal
1990-12-06,THA01,0.0,1.45,1.46,1.43,25.57,26.14,24.94,Normal
1990-12-07,THA01,0.0,1.42,1.43,1.4,24.39,24.94,23.76,Normal
1990-12-08,THA01,0.0,1.39,1.4,1.37,23.13,23.76,22.6,Normal
1990-12-09,THA01,0.0,1.51,1.9,1.36,28.43,45.37,22.03,Normal
1990-12-10,THA01,0.0,1.6,1.9,1.43,31.99,45.37,24.94,Normal
1990-12-11,THA01,21.0,1.4,1.43,1.37,23.74,24.94,22.6,Normal
1990-12-12,THA01,2.5,1.39,1.58,1.31,23.36,31.11,20.33,Normal
1990-12-13,THA01,0.0,1.34,1.43,1.31,21.44,24.94,20.33,Normal
1990-12-14,THA01,15.0,1.36,1.62,1.3,22.21,32.4,19.77,Normal
1990-12-15,THA01,0.0,1.69,1.87,1.48,35.89,43.94,26.75,Normal
1990-12-16,THA01,0.0,1.34,1.46,1.28,21.55,26.14,19.22,Normal
1990-12-17,THA01,0.0,1.24,1.26,1.16,17.74,18.68,15.0,Normal
1990-12-18,THA01,0.0,1.08,1.1,1.07,12.49,13.02,12.06,Normal
1990-12-19,THA01,0.0,1.03,1.04,1.02,10.83,11.12,10.67,Normal
1990-12-20,THA01,0.0,1.01,1.01,1.01,10.21,10.21,10.21,Normal
1990-12-21,THA01,8.0,1.02,1.13,0.98,10.81,14.0,9.33,Normal
1990-12-22,THA01,2.0,1.12,1.17,1.04,13.61,15.51,11.12,Normal
1990-12-23,THA01,0.0,1.13,1.25,1.07,14.16,18.14,12.06,Normal
1990-12-24,THA01,4.0,1.37,1.98,1.14,23.24,49.01,14.5,Normal
1990-12-25,THA01,1.5,1.62,1.97,1.45,32.79,48.27,25.54,Normal
1990-12-26,THA01,0.0,1.39,1.45,1.3,23.23,25.54,19.77,Normal
1990-12-27,THA01,0.0,1.24,1.28,1.19,17.74,19.22,16.03,Normal
1990-12-28,THA01,1.0,1.16,1.19,1.13,14.94,16.03,14.0,Normal
1990-12-29,THA01,0.0,1.13,1.14,1.13,14.06,14.5,14.0,Normal
1990-12-30,THA01,0.0,1.16,1.16,1.16,15,15.0,15.0,Normal
1990-12-31,THA01,0.0,1.14,1.14,1.11,14.3,14.5,13.51,Normal
1991-01-01,THA01,34.5,1.23,1.98,1.1,17.85,49.01,13.02,Normal
1991-01-02,THA01,0.0,2.7,3.11,2.29,87.79,111.97,64.4,Normal
1991-01-03,THA01,2.5,2.29,3.05,1.95,65.62,108.17,47.54,Normal
1991-01-04,THA01,0.0,2.66,3.26,2.35,85.14,121.65,67.63,Normal
1991-01-05,THA01,18.0,1.82,2.22,1.66,41.58,61.22,34.35,Normal
1991-01-06,THA01,2.0,1.58,1.66,1.52,31.07,34.35,28.59,Normal
1991-01-07,THA01,6.0,1.62,2.1,1.46,32.87,55.0,26.14,Normal
1991-01-08,THA01,1.0,1.6,1.95,1.49,31.76,47.54,27.36,Normal
1991-01-09,THA01,32.0,1.45,1.54,1.39,25.51,29.22,23.18,Normal
1991-01-10,THA01,5.5,1.69,1.8,1.46,35.62,40.43,26.14,Normal
1991-01-11,THA01,0.0,1.53,1.87,1.4,29.11,43.94,23.76,Normal
1991-01-12,THA01,0.0,1.6,1.84,1.46,31.8,42.53,26.14,Normal
1991-01-13,THA01,0.0,1.38,1.45,1.33,22.93,25.54,20.89,Normal
1991-01-14,THA01,0.0,1.29,1.33,1.26,19.6,20.89,18.68,Normal
1991-01-15,THA01,0.0,1.25,1.26,1.23,18.12,18.68,17.6,Normal
1991-01-16,THA01,27.5,1.28,1.42,1.22,19.15,24.35,17.07,Normal
1991-01-17,THA01,6.0,1.74,1.94,1.43,38.17,46.81,24.94,Normal
1991-01-18,THA01,0.0,1.28,1.58,1.16,19.36,31.11,15.0,Normal
1991-01-19,THA01,13.0,1.11,1.19,1.04,13.56,16.03,11.12,Normal
1991-01-20,THA01,0.0,1.34,1.45,1.2,21.58,25.54,16.55,Normal
1991-01-21,THA01,0.0,1.17,1.34,1.11,15.52,21.46,13.51,Normal
1991-01-22,THA01,0.0,1.36,1.45,1.31,22.23,25.54,20.33,Normal
1991-01-23,THA01,22.5,1.29,1.33,1.26,19.43,20.89,18.68,Normal
1991-01-24,THA01,0.0,1.36,1.4,1.31,22.13,23.76,20.33,Normal
1991-01-25,THA01,5.0,1.43,1.51,1.37,24.73,27.97,22.6,Normal
1991-01-26,THA01,0.0,1.32,1.46,1.25,20.83,26.14,18.14,Normal
1991-01-27,THA01,0.0,1.22,1.25,1.2,17.14,18.14,16.55,Normal
1991-01-28,THA01,0.0,1.18,1.2,1.16,15.86,16.55,15.0,Normal
1991-01-29,THA01,0.0,1.14,1.16,1.13,14.46,15.0,14.0,Normal
1991-01-30,THA01,0.0,1.11,1.13,1.1,13.4,14.0,13.02,Normal
1991-01-31,THA01,0.0,1.08,1.1,1.08,12.6,13.02,12.54,Normal
1991-02-01,THA01,10.0,1.05,1.07,1.04,11.63,12.06,11.12,Normal
1991-02-02,THA01,1.5,1.08,1.19,1.04,12.58,16.03,11.12,Normal
1991-02-03,THA01,22.0,1.29,1.37,1.11,19.58,22.6,13.51,Normal
1991-02-04,THA01,0.0,1.42,1.48,1.37,24.32,26.75,22.6,Normal
1991-02-05,THA01,0.0,1.35,1.51,1.19,21.93,27.97,16.03,Normal
1991-02-06,THA01,0.0,1.14,1.19,1.1,14.28,16.03,13.02,Normal
1991-02-07,THA01,0.0,1.08,1.1,1.07,12.38,13.02,12.06,Normal
1991-02-08,THA01,0.0,1.05,1.07,1.02,11.55,12.06,10.67,Normal
1991-02-09,THA01,0.0,1,1.02,0.98,9.94,10.67,9.33,Normal
1991-02-10,THA01,0.0,0.97,0.98,0.94,9.04,9.33,8.47,Normal
1991-02-11,THA01,0.0,0.95,0.98,0.93,8.63,9.33,8.05,Normal
1991-02-12,THA01,0.0,0.92,0.94,0.91,7.86,8.47,7.63,Normal
1991-02-13,THA01,0.0,0.93,0.94,0.93,8.19,8.47,8.05,Normal
1991-02-14,THA01,0.0,0.93,0.93,0.93,8.05,8.05,8.05,Normal
1991-02-15,THA01,0.0,0.91,0.93,0.9,7.58,8.05,7.23,Normal
1991-02-16,THA01,0.0,0.88,0.9,0.87,6.67,7.23,6.44,Normal
1991-02-17,THA01,0.0,0.86,0.87,0.85,6.28,6.44,6.05,Normal
1991-02-18,THA01,0.0,0.85,0.85,0.85,6.05,6.05,6.05,Normal
1991-02-19,THA01,0.0,0.85,0.85,0.85,6.05,6.05,6.05,Normal
1991-02-20,THA01,0.0,0.85,0.85,0.85,6.05,6.05,6.05,Normal
1991-02-21,THA01,1.0,0.85,0.85,0.85,6.05,6.05,6.05,Normal
1991-02-22,THA01,6.5,0.88,1.04,0.85,6.73,11.12,6.05,Normal
1991-02-23,THA01,0.0,1.16,1.36,0.98,15.41,22.03,9.33,Normal
1991-02-24,THA01,0.0,0.91,0.96,0.87,7.41,8.89,6.44,Normal
1991-02-25,THA01,4.0,0.85,0.87,0.85,6.08,6.44,6.05,Normal
1991-02-26,THA01,8.0,1.08,1.98,0.85,14.12,49.01,6.05,Normal
1991-02-27,THA01,0.0,1.57,2.01,1.25,31.12,50.49,18.14,Normal
1991-02-28,THA01,9.5,1.15,1.25,1.08,14.73,18.14,12.54,Normal
1991-03-01,THA01,0.0,1.38,1.6,1.07,23.08,31.75,12.06,Normal
1991-03-02,THA01,0.0,1.74,1.92,1.62,37.85,46.09,32.4,Normal
1991-03-03,THA01,0.0,1.39,1.62,1.19,23.32,32.4,16.03,Normal
1991-03-04,THA01,0.0,1.13,1.17,1.1,13.92,15.51,13.02,Normal
1991-03-05,THA01,12.0,1.24,1.55,1.1,18.14,29.84,13.02,Normal
1991-03-06,THA01,0.0,1.2,1.37,1.13,16.62,22.6,14.0,Normal
1991-03-07,THA01,0.0,1.13,1.43,1.05,14.01,24.94,11.59,Normal
1991-03-08,THA01,0.0,1.4,1.72,1.17,24.23,37.02,15.51,Normal
1991-03-09,THA01,0.0,1.12,1.17,1.08,13.68,15.51,12.54,Normal
1991-03-10,THA01,0.0,1.32,2.5,1.07,22.34,75.93,12.06,Normal
1991-03-11,THA01,0.0,1.82,2.99,1.23,43.6,104.42,17.6,Normal
1991-03-12,THA01,0.0,1.24,1.34,1.19,17.84,21.46,16.03,Normal
1991-03-13,THA01,0.0,1.19,1.25,1.14,16.09,18.14,14.5,Normal
1991-03-14,THA01,0.0,1.1,1.13,1.05,13,14.0,11.59,Normal
1991-03-15,THA01,0.0,1.01,1.04,0.99,10.35,11.12,9.77,Normal
1991-03-16,THA01,0.0,0.98,0.99,0.98,9.38,9.77,9.33,Normal
1991-03-17,THA01,0.0,1,1.01,0.99,10.01,10.21,9.77,Normal
1991-03-18,THA01,0.0,0.97,0.99,0.93,9.1,9.77,8.05,Normal
1991-03-19,THA01,0.0,0.9,0.93,0.88,7.37,8.05,6.83,Normal
1991-03-20,THA01,0.0,0.98,1.05,0.9,9.38,11.59,7.23,Normal
1991-03-21,THA01,0.0,0.91,0.94,0.88,7.55,8.47,6.83,Normal
1991-03-22,THA01,0.0,0.86,0.88,0.85,6.31,6.83,6.05,Normal
1991-03-23,THA01,0.0,0.84,0.84,0.84,5.68,5.68,5.68,Normal
1991-03-24,THA01,0.0,0.87,0.91,0.84,6.55,7.63,5.68,Normal
1991-03-25,THA01,0.0,0.9,1.01,0.87,7.39,10.21,6.44,Normal
1991-03-26,THA01,0.0,0.97,1.01,0.93,9.15,10.21,8.05,Normal
1991-03-27,THA01,0.0,0.89,0.93,0.88,7.01,8.05,6.83,Normal
1991-03-28,THA01,0.0,0.9,0.93,0.88,7.38,8.05,6.83,Normal
1991-03-29,THA01,0.0,0.89,0.91,0.88,6.95,7.63,6.83,Normal
1991-03-30,THA01,0.0,0.88,0.91,0.87,6.7,7.63,6.44,Normal
1991-03-31,THA01,0.0,1.13,2.26,0.88,15.79,62.8,6.83,Normal
1991-04-01,THA01,0.0,2.03,2.62,1.55,52.11,82.78,29.84,Normal
1991-04-02,THA01,0.0,1.84,2.01,1.55,42.62,50.49,29.84,Normal
1991-04-03,THA01,0.0,1.45,1.68,1.33,25.57,35.01,20.89,Normal
1991-04-04,THA01,27.5,1.61,1.74,1.52,32.37,37.69,28.59,Normal
1991-04-05,THA01,0.0,1.52,1.8,1.43,28.59,40.43,24.94,Normal
1991-04-06,THA01,2.0,1.84,2.07,1.62,42.67,53.48,32.4,Normal
1991-04-07,THA01,0.0,1.65,1.66,1.62,33.72,34.35,32.4,Normal
1991-04-08,THA01,0.0,1.68,2.19,1.48,35.38,59.64,26.75,Normal
1991-04-09,THA01,0.0,1.91,2.21,1.77,45.55,60.43,39.05,Normal
1991-04-10,THA01,1.0,1.75,1.9,1.62,38.31,45.37,32.4,Normal
1991-04-11,THA01,0.0,1.65,1.75,1.57,33.9,38.37,30.48,Normal
1991-04-12,THA01,5.0,1.6,2.0,1.48,32.13,49.74,26.75,Normal
1991-04-13,THA01,15.0,1.77,2.1,1.58,39.47,55.0,31.11,Normal
1991-04-14,THA01,3.5,2.04,2.71,1.65,53.11,88.04,33.7,Normal
1991-04-15,THA01,0.0,1.82,2.41,1.63,41.91,70.91,33.04,Normal
1991-04-16,THA01,0.0,1.53,1.74,1.43,28.83,37.69,24.94,Normal
1991-04-17,THA01,0.0,1.35,1.55,1.28,21.84,29.84,19.22,Normal
1991-04-18,THA01,0.0,1.23,1.28,1.19,17.57,19.22,16.03,Normal
1991-04-19,THA01,0.0,1.17,1.19,1.14,15.28,16.03,14.5,Normal
1991-04-20,THA01,0.0,1.1,1.16,1.08,13.23,15.0,12.54,Normal
1991-04-21,THA01,0.0,1.1,1.13,1.07,13.14,14.0,12.06,Normal
1991-04-22,THA01,0.0,1.1,1.11,1.08,13.14,13.51,12.54,Normal
1991-04-23,THA01,0.0,1.12,1.4,1.05,13.77,23.76,11.59,Normal
1991-04-24,THA01,0.0,1.5,1.75,1.31,27.78,38.37,20.33,Normal
1991-04-25,THA01,0.0,1.23,1.46,1.14,17.55,26.14,14.5,Normal
1991-04-26,THA01,0.0,1.13,1.26,1.02,14.14,18.68,10.67,Normal
1991-04-27,THA01,0.0,1.37,1.49,1.28,22.56,27.36,19.22,Normal
1991-04-28,THA01,0.0,1.35,1.4,1.25,21.73,23.76,18.14,Normal
1991-04-29,THA01,0.0,1.13,1.22,1.1,14.13,17.07,13.02,Normal
1991-04-30,THA01,0.0,1.08,1.1,1.07,12.48,13.02,12.06,Normal
1991-05-01,THA01,0.0,1.06,1.07,1.04,11.82,12.06,11.12,Normal
1991-05-02,THA01,0.0,1,1.04,0.98,9.94,11.12,9.33,Normal
1991-05-03,THA01,0.0,0.97,0.99,0.96,9.09,9.77,8.89,Normal
1991-05-04,THA01,0.0,1,1.04,0.98,10.16,11.12,9.33,Normal
1991-05-05,THA01,0.0,0.94,0.98,0.93,8.42,9.33,8.05,Normal
1991-05-06,THA01,0.0,0.94,0.94,0.93,8.33,8.47,8.05,Normal
1991-05-07,THA01,0.0,0.92,0.93,0.91,7.69,8.05,7.63,Normal
1991-05-08,THA01,0.0,0.9,0.91,0.9,7.31,7.63,7.23,Normal
1991-05-09,THA01,0.0,0.91,0.91,0.91,7.63,7.63,7.63,Normal
1991-05-10,THA01,0.0,0.92,1.01,0.9,7.71,10.21,7.23,Normal
1991-05-11,THA01,0.0,1.11,1.14,1.04,13.41,14.5,11.12,Normal
1991-05-12,THA01,0.0,1.2,2.1,1.04,17.43,55.0,11.12,Normal
1991-05-13,THA01,19.0,1.99,2.68,1.65,50.08,86.28,33.7,Normal
1991-05-14,THA01,0.0,1.95,2.21,1.74,47.78,60.43,37.69,Normal
1991-05-15,THA01,25.0,1.75,2.13,1.62,38.23,56.54,32.4,Normal
1991-05-16,THA01,0.0,1.46,1.69,1.34,26.11,35.68,21.46,Normal
1991-05-17,THA01,22.0,1.45,1.6,1.4,25.75,31.75,23.76,Normal
1991-05-18,THA01,0.0,1.47,1.58,1.4,26.29,31.11,23.76,Normal
1991-05-19,THA01,15.0,1.35,1.4,1.3,21.63,23.76,19.77,Normal
1991-05-20,THA01,5.0,1.56,1.63,1.4,30.12,33.04,23.76,Normal
1991-05-21,THA01,7.5,1.67,1.71,1.63,34.77,36.34,33.04,Normal
1991-05-22,THA01,0.0,1.66,1.68,1.65,34.46,35.01,33.7,Normal
1991-05-23,THA01,3.0,1.7,1.72,1.66,35.84,37.02,34.35,Normal
1991-05-24,THA01,49.0,1.7,1.94,1.62,36.05,46.81,32.4,Normal
1991-05-25,THA01,6.5,1.6,1.86,1.48,31.86,43.23,26.75,Normal
1991-05-26,THA01,85.0,1.47,1.81,1.33,26.76,41.13,20.89,Normal
1991-05-27,THA01,5.0,1.91,2.1,1.68,45.77,55.0,35.01,Normal
1991-05-28,THA01,51.0,1.55,1.89,1.43,29.73,44.65,24.94,Normal
1991-05-29,THA01,2.0,2.87,3.43,2.04,98.58,132.57,51.98,Normal
1991-05-30,THA01,83.0,2.4,2.99,1.89,71.39,104.42,44.65,Normal
1991-05-31,THA01,68.5,3.8,4.8,2.26,162.88,232.24,62.8,Alert
1991-06-01,THA01,5.0,3.44,4.1,3.06,133.45,179.12,109.12,Alert
1991-06-02,THA01,60.0,3.6,4.11,3.26,143.93,180.23,121.65,Alert
1991-06-03,THA01,15.0,4.19,4.97,3.44,186.69,245.57,133.58,Alert
1991-06-04,THA01,1.0,2.85,3.32,2.58,96.23,125.59,80.19,Normal
1991-06-05,THA01,0.0,2.37,2.56,2.16,69.04,79.33,58.08,Normal
1991-06-06,THA01,0.0,2.02,2.16,1.9,50.86,58.08,45.37,Normal
1991-06-07,THA01,0.0,1.83,1.9,1.74,42.12,45.37,37.69,Normal
1991-06-08,THA01,1.5,1.68,1.74,1.65,35.1,37.69,33.7,Normal
1991-06-09,THA01,38.0,2.35,3.72,1.68,72.31,152.13,35.01,Normal
1991-06-10,THA01,9.0,2.36,3.54,1.97,69.93,139.68,48.27,Normal
1991-06-11,THA01,20.0,1.98,2.16,1.89,49.15,58.08,44.65,Normal
1991-06-12,THA01,24.0,2.21,2.44,2.13,60.59,72.57,56.54,Normal
1991-06-13,THA01,24.0,2.55,2.71,2.33,78.88,88.04,66.82,Normal
1991-06-14,THA01,4.0,2.22,2.59,2.0,60.94,81.05,49.74,Normal
1991-06-15,THA01,53.0,2.22,2.59,2.0,60.94,81.05,49.74,Normal
1991-06-16,THA01,9.0,2.56,2.83,2.33,79.71,95.21,66.82,Normal
1991-06-17,THA01,2.0,2.13,2.32,1.98,56.39,66.01,49.01,Normal
1991-06-18,THA01,0.0,1.88,1.97,1.78,44.44,48.27,39.74,Normal
1991-06-19,THA01,3.0,1.75,1.78,1.69,38.18,39.74,35.68,Normal
1991-06-20,THA01,11.0,1.66,1.71,1.62,34.47,36.34,32.4,Normal
1991-06-21,THA01,17.0,1.66,1.69,1.62,34.27,35.68,32.4,Normal
1991-06-22,THA01,32.0,1.69,1.78,1.63,35.83,39.74,33.04,Normal
1991-06-23,THA01,4.0,1.75,1.83,1.63,38.49,41.82,33.04,Normal
1991-06-24,THA01,16.5,1.58,1.63,1.57,31.11,33.04,30.48,Normal
1991-06-25,THA01,28.5,1.69,1.86,1.55,35.6,43.23,29.84,Normal
1991-06-26,THA01,11.0,1.74,1.84,1.68,37.99,42.53,35.01,Normal
1991-06-27,THA01,3.5,1.66,1.69,1.63,34.33,35.68,33.04,Normal
1991-06-28,THA01,11.0,1.55,1.66,1.48,29.55,34.35,26.75,Normal
1991-06-29,THA01,0.0,1.72,1.8,1.54,36.94,40.43,29.34,Normal
1991-06-30,THA01,0.0,1.63,1.66,1.62,33.15,34.35,32.4,Normal
1991-07-01,THA01,0.0,1.59,1.63,1.49,31.2,33.04,27.36,Normal
1991-07-02,THA01,0.0,1.42,1.49,1.39,24.36,27.36,23.18,Normal
1991-07-03,THA01,0.0,1.37,1.4,1.36,22.51,23.76,22.03,Normal
1991-07-04,THA01,0.0,1.37,1.4,1.36,22.48,23.76,22.03,Normal
1991-07-05,THA01,0.0,1.34,1.36,1.3,21.51,22.03,19.77,Normal
1991-07-06,THA01,0.0,1.26,1.3,1.23,18.39,19.77,17.6,Normal
1991-07-07,THA01,0.0,1.22,1.22,1.2,16.98,17.07,16.55,Normal
1991-07-08,THA01,0.0,1.24,1.45,1.2,18,25.54,16.55,Normal
1991-07-09,THA01,0.0,1.72,1.94,1.51,37.21,46.81,27.97,Normal
1991-07-10,THA01,0.0,1.81,1.95,1.68,41.09,47.54,35.01,Normal
1991-07-11,THA01,0.0,1.63,1.8,1.57,33.23,40.43,30.48,Normal
1991-07-12,THA01,0.0,2.44,2.58,1.95,72.72,80.19,47.54,Normal
1991-07-13,THA01,0.0,2.31,2.5,1.75,65.9,75.93,38.37,Normal
1991-07-14,THA01,0.0,1.48,1.68,1.43,26.91,35.01,24.94,Normal
1991-07-15,THA01,0.0,1.39,1.43,1.36,23.4,24.94,22.03,Normal
1991-07-16,THA01,0.0,1.31,1.36,1.26,20.2,22.03,18.68,Normal
1991-07-17,THA01,0.0,1.24,1.26,1.2,17.7,18.68,16.55,Normal
1991-07-18,THA01,0.0,1.19,1.2,1.17,16.05,16.55,15.51,Normal
1991-07-19,THA01,0.0,1.18,1.22,1.16,15.58,17.07,15.0,Normal
1991-07-20,THA01,0.0,1.16,1.17,1.14,14.96,15.51,14.5,Normal
1991-07-21,THA01,0.0,1.27,1.36,1.17,19.02,22.03,15.51,Normal
1991-07-22,THA01,0.0,1.23,1.31,1.19,17.6,20.33,16.03,Normal
1991-07-23,THA01,0.0,1.32,1.42,1.22,20.7,24.35,17.07,Normal
1991-07-24,THA01,0.3,1.22,1.33,1.17,17.09,20.89,15.51,Normal
1991-07-25,THA01,2.1,1.14,1.17,1.13,14.48,15.51,14.0,Normal
1991-07-26,THA01,1.1,1.19,1.22,1.16,16.07,17.07,15.0,Normal
1991-07-27,THA01,1.5,1.16,1.19,1.11,14.94,16.03,13.51,Normal
1991-07-28,THA01,0.1,1.28,1.65,1.1,19.71,33.7,13.02,Normal
1991-07-29,THA01,15.2,1.81,1.98,1.62,41,49.01,32.4,Normal
1991-07-30,THA01,0.0,1.35,1.75,1.22,21.75,38.37,17.07,Normal
1991-07-31,THA01,6.4,1.62,2.22,1.19,34.11,61.22,16.03,Normal
1991-08-01,THA01,5.8,1.68,2.13,1.4,35.63,56.54,23.76,Normal
1991-08-02,THA01,0.1,1.32,1.39,1.28,20.53,23.18,19.22,Normal
1991-08-03,THA01,0.0,1.22,1.26,1.17,16.95,18.68,15.51,Normal
1991-08-04,THA01,0.0,1.18,1.23,1.16,15.62,17.6,15.0,Normal
1991-08-05,THA01,5.3,1.3,1.31,1.25,19.92,20.33,18.14,Normal
1991-08-06,THA01,5.2,1.45,1.58,1.33,25.87,31.11,20.89,Normal
1991-08-07,THA01,5.1,1.49,1.54,1.45,27.09,29.22,25.54,Normal
1991-08-08,THA01,4.1,1.32,1.43,1.23,20.64,24.94,17.6,Normal
1991-08-09,THA01,0.1,1.21,1.23,1.19,16.9,17.6,16.03,Normal
1991-08-10,THA01,0.6,1.19,1.23,1.17,15.99,17.6,15.51,Normal
1991-08-11,THA01,1.3,1.26,1.37,1.22,18.4,22.6,17.07,Normal
1991-08-12,THA01,5.5,1.56,1.6,1.42,30.07,31.75,24.35,Normal
1991-08-13,THA01,9.7,1.66,2.01,1.52,34.4,50.49,28.59,Normal
1991-08-14,THA01,0.6,2.11,2.21,2.04,55.24,60.43,51.98,Normal
1991-08-15,THA01,0.3,1.93,2.09,1.8,46.57,54.24,40.43,Normal
1991-08-16,THA01,0.2,1.68,1.78,1.54,35.05,39.74,29.22,Normal
1991-08-17,THA01,0.3,1.46,1.52,1.4,26,28.59,23.76,Normal
1991-08-18,THA01,0.4,1.43,1.45,1.42,24.97,25.54,24.35,Normal
1991-08-19,THA01,0.4,1.41,1.43,1.37,24.23,24.94,22.6,Normal
1991-08-20,THA01,0.0,1.31,1.37,1.26,20.27,22.6,18.68,Normal
1991-08-21,THA01,0.0,1.25,1.33,1.22,18.02,20.89,17.07,Normal
1991-08-22,THA01,1.2,1.26,1.31,1.23,18.57,20.33,17.6,Normal
1991-08-23,THA01,0.1,1.21,1.23,1.19,16.85,17.6,16.03,Normal
1991-08-24,THA01,0.2,1.16,1.2,1.14,15.05,16.55,14.5,Normal
1991-08-25,THA01,6.1,1.81,2.35,1.4,41.77,67.63,23.76,Normal
1991-08-26,THA01,0.0,1.3,1.39,1.26,20.06,23.18,18.68,Normal
1991-08-27,THA01,10.1,1.22,1.28,1.17,17.28,19.22,15.51,Normal
1991-08-28,THA01,1.2,1.15,1.19,1.14,14.86,16.03,14.5,Normal
1991-08-29,THA01,0.0,1.83,2.41,1.19,43.75,70.91,16.03,Normal
1991-08-30,THA01,0.0,1.46,1.98,1.3,26.47,49.01,19.77,Normal
1991-08-31,THA01,0.0,1.21,1.3,1.17,16.86,19.77,15.51,Normal
1991-09-01,THA01,0.2,1.15,1.17,1.13,14.79,15.51,14.0,Normal
1991-09-02,THA01,0.3,1.11,1.13,1.1,13.51,14.0,13.02,Normal
1991-09-03,THA01,0.0,1.08,1.1,1.05,12.42,13.02,11.59,Normal
1991-09-04,THA01,0.0,1.04,1.05,1.02,11.22,11.59,10.67,Normal
1991-09-05,THA01,0.0,1.01,1.02,1.01,10.44,10.67,10.21,Normal
1991-09-06,THA01,0.0,1.01,1.01,1.01,10.21,10.21,10.21,Normal
1991-09-07,THA01,0.0,0.99,0.99,0.98,9.75,9.77,9.33,Normal
1991-09-08,THA01,0.0,0.97,0.98,0.96,9.18,9.33,8.89,Normal
1991-09-09,THA01,0.0,0.96,0.96,0.94,8.79,8.89,8.47,Normal
1991-09-10,THA01,0.0,0.94,0.94,0.93,8.35,8.47,8.05,Normal
1991-09-11,THA01,0.0,0.93,0.93,0.93,8.05,8.05,8.05,Normal
1991-09-12,THA01,0.0,0.93,0.93,0.93,8.05,8.05,8.05,Normal
1991-09-13,THA01,0.0,0.93,0.93,0.93,8.05,8.05,8.05,Normal
1991-09-14,THA01,0.0,0.91,0.93,0.9,7.6,8.05,7.23,Normal
1991-09-15,THA01,0.0,0.89,0.9,0.87,7.1,7.23,6.44,Normal
1991-09-16,THA01,3.2,0.86,0.87,0.85,6.13,6.44,6.05,Normal
1991-09-17,THA01,7.3,0.9,0.91,0.85,7.17,7.63,6.05,Normal
1991-09-18,THA01,10.0,1.04,1.14,0.9,11.47,14.5,7.23,Normal
1991-09-19,THA01,12.0,1.07,1.08,1.05,12.2,12.54,11.59,Normal
1991-09-20,THA01,2.1,1.02,1.05,0.98,10.73,11.59,9.33,Normal
1991-09-21,THA01,0.0,0.95,0.98,0.93,8.52,9.33,8.05,Normal
1991-09-22,THA01,0.0,0.9,0.93,0.88,7.31,8.05,6.83,Normal
1991-09-23,THA01,0.0,0.85,0.87,0.84,6.01,6.44,5.68,Normal
1991-09-24,THA01,0.0,0.84,0.85,0.84,5.82,6.05,5.68,Normal
1991-09-25,THA01,0.0,0.85,0.85,0.85,6.05,6.05,6.05,Normal
1991-09-26,THA01,1.5,0.85,0.85,0.84,6.02,6.05,5.68,Normal
1991-09-27,THA01,1.6,0.84,0.87,0.82,5.71,6.44,5.31,Normal
1991-09-28,THA01,2.3,0.89,0.96,0.61,7.07,8.89,1.1,Normal
1991-09-29,THA01,0.0,1.18,1.71,0.96,16.31,36.34,8.89,Normal
1991-09-30,THA01,0.0,1.45,1.65,1.34,25.66,33.7,21.46,Normal
1991-10-01,THA01,14.0,1.94,2.07,1.65,47.35,53.48,33.7,Normal
1991-10-02,THA01,13.0,1.76,1.9,1.62,38.6,45.37,32.4,Normal
1991-10-03,THA01,12.0,1.7,1.89,1.63,36.21,44.65,33.04,Normal
1991-10-04,THA01,14.1,1.91,2.07,1.68,45.68,53.48,35.01,Normal
1991-10-05,THA01,5.0,1.75,1.97,1.45,38.41,48.27,25.54,Normal
1991-10-06,THA01,0.0,1.38,1.43,1.31,22.78,24.94,20.33,Normal
1991-10-07,THA01,0.0,1.22,1.3,1.17,16.97,19.77,15.51,Normal
1991-10-08,THA01,3.4,1.13,1.17,1.1,14.13,15.51,13.02,Normal
1991-10-09,THA01,0.0,1.08,1.1,1.07,12.34,13.02,12.06,Normal
1991-10-10,THA01,0.1,1.07,1.08,1.05,12.06,12.54,11.59,Normal
1991-10-11,THA01,0.0,1.02,1.04,1.01,10.76,11.12,10.21,Normal
1991-10-12,THA01,0.3,1.08,1.23,1.04,12.59,17.6,11.12,Normal
1991-10-13,THA01,2.3,2.27,3.2,1.31,66.72,117.75,20.33,Normal
1991-10-14,THA01,1.1,2.41,3.14,2.12,71.51,113.89,55.77,Normal
